Iteration,Flip,Total_Tails,Ratio
1247,H,609,0.4884
1248,H,609,0.4880
1249,T,610,0.4884
1250,H,610,0.4880
1251,T,611,0.4884
1252,H,611,0.4880
1253,T,612,0.4884
1254,H,612,0.4880
1255,H,612,0.4876
1256,T,613,0.4881
1257,H,613,0.4877
1258,H,613,0.4873
1259,H,613,0.4869
1260,H,613,0.4865
1261,H,613,0.4861
1262,H,613,0.4857
1263,T,614,0.4861
1264,H,614,0.4858
1265,H,614,0.4854
1266,H,614,0.4850
1267,H,614,0.4846
1268,H,614,0.4842
1269,T,615,0.4846
1270,T,616,0.4850
1271,T,617,0.4854
1272,T,618,0.4858
1273,H,618,0.4855
1274,T,619,0.4859
1275,H,619,0.4855
1276,T,620,0.4859
1277,T,621,0.4863
1278,T,622,0.4867
1279,T,623,0.4871
1280,H,623,0.4867
1281,T,624,0.4871
1282,H,624,0.4867
1283,H,624,0.4864
1284,T,625,0.4868
1285,H,625,0.4864
1286,T,626,0.4868
1287,H,626,0.4864
1288,H,626,0.4860
1289,H,626,0.4856
1290,T,627,0.4860
1291,H,627,0.4857
1292,T,628,0.4861
1293,T,629,0.4865
1294,T,630,0.4869
1295,H,630,0.4865
1296,H,630,0.4861
1297,H,630,0.4857
1298,T,631,0.4861
1299,T,632,0.4865
1300,H,632,0.4862
1301,T,633,0.4865
1302,T,634,0.4869
1303,H,634,0.4866
1304,H,634,0.4862
1305,T,635,0.4866
1306,H,635,0.4862
1307,T,636,0.4866
1308,H,636,0.4862
1309,H,636,0.4859
1310,H,636,0.4855
1311,T,637,0.4859
1312,H,637,0.4855
1313,H,637,0.4851
1314,T,638,0.4855
1315,H,638,0.4852
1316,T,639,0.4856
1317,T,640,0.4860
1318,H,640,0.4856
1319,H,640,0.4852
1320,T,641,0.4856
1321,T,642,0.4860
1322,H,642,0.4856
1323,T,643,0.4860
1324,T,644,0.4864
1325,H,644,0.4860
1326,H,644,0.4857
1327,T,645,0.4861
1328,T,646,0.4864
1329,H,646,0.4861
1330,T,647,0.4865
1331,T,648,0.4869
1332,T,649,0.4872
1333,T,650,0.4876
1334,T,651,0.4880
1335,H,651,0.4876
1336,H,651,0.4873
1337,H,651,0.4869
1338,T,652,0.4873
1339,T,653,0.4877
1340,T,654,0.4881
1341,H,654,0.4877
1342,T,655,0.4881
1343,H,655,0.4877
1344,T,656,0.4881
1345,H,656,0.4877
1346,T,657,0.4881
1347,T,658,0.4885
1348,T,659,0.4889
1349,T,660,0.4893
1350,T,661,0.4896
1351,H,661,0.4893
1352,T,662,0.4896
1353,T,663,0.4900
1354,H,663,0.4897
1355,H,663,0.4893
1356,T,664,0.4897
1357,H,664,0.4893
1358,H,664,0.4890
1359,H,664,0.4886
1360,H,664,0.4882
1361,H,664,0.4879
1362,H,664,0.4875
1363,H,664,0.4872
1364,H,664,0.4868
1365,H,664,0.4864
1366,T,665,0.4868
1367,H,665,0.4865
1368,T,666,0.4868
1369,T,667,0.4872
1370,H,667,0.4869
1371,H,667,0.4865
1372,H,667,0.4862
1373,T,668,0.4865
1374,H,668,0.4862
1375,H,668,0.4858
1376,T,669,0.4862
1377,H,669,0.4858
1378,T,670,0.4862
1379,H,670,0.4859
1380,H,670,0.4855
1381,H,670,0.4852
1382,T,671,0.4855
1383,T,672,0.4859
1384,H,672,0.4855
1385,H,672,0.4852
1386,T,673,0.4856
1387,T,674,0.4859
1388,H,674,0.4856
1389,T,675,0.4860
1390,H,675,0.4856
1391,T,676,0.4860
1392,T,677,0.4864
1393,T,678,0.4867
1394,T,679,0.4871
1395,T,680,0.4875
1396,H,680,0.4871
1397,H,680,0.4868
1398,H,680,0.4864
1399,H,680,0.4861
1400,H,680,0.4857
1401,H,680,0.4854
1402,T,681,0.4857
1403,H,681,0.4854
1404,T,682,0.4858
1405,T,683,0.4861
1406,H,683,0.4858
1407,H,683,0.4854
1408,T,684,0.4858
1409,H,684,0.4855
1410,T,685,0.4858
1411,T,686,0.4862
1412,H,686,0.4858
1413,H,686,0.4855
1414,H,686,0.4851
1415,H,686,0.4848
1416,H,686,0.4845
1417,H,686,0.4841
1418,H,686,0.4838
1419,H,686,0.4834
1420,T,687,0.4838
1421,H,687,0.4835
1422,H,687,0.4831
1423,T,688,0.4835
1424,H,688,0.4831
1425,T,689,0.4835
1426,T,690,0.4839
1427,H,690,0.4835
1428,H,690,0.4832
1429,H,690,0.4829
1430,T,691,0.4832
1431,T,692,0.4836
1432,T,693,0.4839
1433,H,693,0.4836
1434,T,694,0.4840
1435,H,694,0.4836
1436,H,694,0.4833
1437,T,695,0.4836
1438,T,696,0.4840
1439,H,696,0.4837
1440,H,696,0.4833
1441,T,697,0.4837
1442,T,698,0.4840
1443,H,698,0.4837
1444,H,698,0.4834
1445,T,699,0.4837
1446,H,699,0.4834
1447,T,700,0.4838
1448,T,701,0.4841
1449,T,702,0.4845
1450,H,702,0.4841
1451,H,702,0.4838
1452,T,703,0.4842
1453,H,703,0.4838
1454,T,704,0.4842
1455,T,705,0.4845
1456,H,705,0.4842
1457,H,705,0.4839
1458,T,706,0.4842
1459,H,706,0.4839
1460,T,707,0.4842
1461,H,707,0.4839
1462,T,708,0.4843
1463,T,709,0.4846
1464,T,710,0.4850
1465,H,710,0.4846
1466,T,711,0.4850
1467,T,712,0.4853
1468,H,712,0.4850
1469,H,712,0.4847
1470,H,712,0.4844
1471,H,712,0.4840
1472,H,712,0.4837
1473,H,712,0.4834
1474,T,713,0.4837
1475,T,714,0.4841
1476,T,715,0.4844
1477,H,715,0.4841
1478,T,716,0.4844
1479,H,716,0.4841
1480,H,716,0.4838
1481,T,717,0.4841
1482,T,718,0.4845
1483,H,718,0.4842
1484,H,718,0.4838
1485,T,719,0.4842
1486,H,719,0.4838
1487,H,719,0.4835
1488,H,719,0.4832
1489,T,720,0.4835
1490,H,720,0.4832
1491,T,721,0.4836
1492,H,721,0.4832
1493,T,722,0.4836
1494,H,722,0.4833
1495,T,723,0.4836
1496,H,723,0.4833
1497,T,724,0.4836
1498,T,725,0.4840
1499,H,725,0.4837
1500,T,726,0.4840
1501,H,726,0.4837
1502,H,726,0.4834
1503,T,727,0.4837
1504,T,728,0.4840
1505,T,729,0.4844
1506,T,730,0.4847
1507,T,731,0.4851
1508,H,731,0.4847
1509,H,731,0.4844
1510,H,731,0.4841
1511,T,732,0.4844
1512,H,732,0.4841
1513,T,733,0.4845
1514,T,734,0.4848
1515,H,734,0.4845
1516,H,734,0.4842
1517,H,734,0.4838
1518,T,735,0.4842
1519,H,735,0.4839
1520,T,736,0.4842
1521,H,736,0.4839
1522,T,737,0.4842
1523,H,737,0.4839
1524,T,738,0.4843
1525,T,739,0.4846
1526,T,740,0.4849
1527,H,740,0.4846
1528,H,740,0.4843
1529,H,740,0.4840
1530,H,740,0.4837
1531,H,740,0.4833
1532,T,741,0.4837
1533,T,742,0.4840
1534,T,743,0.4844
1535,H,743,0.4840
1536,H,743,0.4837
1537,H,743,0.4834
1538,T,744,0.4837
1539,H,744,0.4834
1540,T,745,0.4838
1541,H,745,0.4835
1542,T,746,0.4838
1543,H,746,0.4835
1544,T,747,0.4838
1545,T,748,0.4841
1546,H,748,0.4838
1547,T,749,0.4842
1548,T,750,0.4845
1549,H,750,0.4842
1550,H,750,0.4839
1551,H,750,0.4836
1552,T,751,0.4839
1553,T,752,0.4842
1554,H,752,0.4839
1555,H,752,0.4836
1556,T,753,0.4839
1557,H,753,0.4836
1558,H,753,0.4833
1559,H,753,0.4830
1560,H,753,0.4827
1561,T,754,0.4830
1562,H,754,0.4827
1563,H,754,0.4824
1564,T,755,0.4827
1565,H,755,0.4824
1566,H,755,0.4821
1567,T,756,0.4825
1568,T,757,0.4828
1569,T,758,0.4831
1570,T,759,0.4834
1571,H,759,0.4831
1572,H,759,0.4828
1573,T,760,0.4832
1574,T,761,0.4835
1575,T,762,0.4838
1576,H,762,0.4835
1577,H,762,0.4832
1578,T,763,0.4835
1579,T,764,0.4839
1580,H,764,0.4835
1581,T,765,0.4839
1582,T,766,0.4842
1583,T,767,0.4845
1584,H,767,0.4842
1585,T,768,0.4845
1586,T,769,0.4849
1587,H,769,0.4846
1588,T,770,0.4849
1589,H,770,0.4846
1590,T,771,0.4849
1591,H,771,0.4846
1592,H,771,0.4843
1593,H,771,0.4840
1594,H,771,0.4837
1595,H,771,0.4834
1596,H,771,0.4831
1597,T,772,0.4834
1598,T,773,0.4837
1599,H,773,0.4834
1600,T,774,0.4838
1601,H,774,0.4834
1602,H,774,0.4831
1603,T,775,0.4835
1604,H,775,0.4832
1605,H,775,0.4829
1606,H,775,0.4826
1607,H,775,0.4823
1608,T,776,0.4826
1609,H,776,0.4823
1610,H,776,0.4820
1611,H,776,0.4817
1612,T,777,0.4820
1613,H,777,0.4817
1614,T,778,0.4820
1615,T,779,0.4824
1616,H,779,0.4821
1617,T,780,0.4824
1618,H,780,0.4821
1619,H,780,0.4818
1620,H,780,0.4815
1621,H,780,0.4812
1622,H,780,0.4809
1623,H,780,0.4806
1624,H,780,0.4803
1625,T,781,0.4806
1626,T,782,0.4809
1627,H,782,0.4806
1628,T,783,0.4810
1629,T,784,0.4813
1630,H,784,0.4810
1631,T,785,0.4813
1632,T,786,0.4816
1633,T,787,0.4819
1634,H,787,0.4816
1635,T,788,0.4820
1636,H,788,0.4817
1637,T,789,0.4820
1638,T,790,0.4823
1639,H,790,0.4820
1640,T,791,0.4823
1641,T,792,0.4826
1642,T,793,0.4829
1643,T,794,0.4833
1644,H,794,0.4830
1645,T,795,0.4833
1646,H,795,0.4830
1647,H,795,0.4827
1648,T,796,0.4830
1649,H,796,0.4827
1650,H,796,0.4824
1651,T,797,0.4827
1652,T,798,0.4831
1653,H,798,0.4828
1654,H,798,0.4825
1655,T,799,0.4828
1656,T,800,0.4831
1657,T,801,0.4834
1658,T,802,0.4837
1659,T,803,0.4840
1660,H,803,0.4837
1661,T,804,0.4840
1662,H,804,0.4838
1663,H,804,0.4835
1664,T,805,0.4838
1665,H,805,0.4835
1666,H,805,0.4832
1667,H,805,0.4829
1668,H,805,0.4826
1669,T,806,0.4829
1670,T,807,0.4832
1671,T,808,0.4835
1672,T,809,0.4839
1673,T,810,0.4842
1674,H,810,0.4839
1675,H,810,0.4836
1676,T,811,0.4839
1677,H,811,0.4836
1678,T,812,0.4839
1679,H,812,0.4836
1680,H,812,0.4833
1681,T,813,0.4836
1682,T,814,0.4839
1683,H,814,0.4837
1684,H,814,0.4834
1685,T,815,0.4837
1686,T,816,0.4840
1687,H,816,0.4837
1688,T,817,0.4840
1689,H,817,0.4837
1690,T,818,0.4840
1691,H,818,0.4837
1692,T,819,0.4840
1693,H,819,0.4838
1694,T,820,0.4841
1695,T,821,0.4844
1696,T,822,0.4847
1697,T,823,0.4850
1698,T,824,0.4853
1699,H,824,0.4850
1700,T,825,0.4853
1701,H,825,0.4850
1702,T,826,0.4853
1703,H,826,0.4850
1704,H,826,0.4847
1705,H,826,0.4845
1706,H,826,0.4842
1707,H,826,0.4839
1708,H,826,0.4836
1709,T,827,0.4839
1710,T,828,0.4842
1711,T,829,0.4845
1712,H,829,0.4842
1713,H,829,0.4839
1714,H,829,0.4837
1715,T,830,0.4840
1716,H,830,0.4837
1717,T,831,0.4840
1718,H,831,0.4837
1719,T,832,0.4840
1720,H,832,0.4837
1721,H,832,0.4834
1722,T,833,0.4837
1723,T,834,0.4840
1724,T,835,0.4843
1725,T,836,0.4846
1726,T,837,0.4849
1727,H,837,0.4847
1728,T,838,0.4850
1729,H,838,0.4847
1730,H,838,0.4844
1731,T,839,0.4847
1732,T,840,0.4850
1733,T,841,0.4853
1734,H,841,0.4850
1735,T,842,0.4853
1736,H,842,0.4850
1737,H,842,0.4847
1738,T,843,0.4850
1739,H,843,0.4848
1740,T,844,0.4851
1741,T,845,0.4854
1742,H,845,0.4851
1743,H,845,0.4848
1744,H,845,0.4845
1745,T,846,0.4848
1746,T,847,0.4851
1747,H,847,0.4848
1748,T,848,0.4851
1749,T,849,0.4854
1750,T,850,0.4857
1751,T,851,0.4860
1752,T,852,0.4863
1753,H,852,0.4860
1754,T,853,0.4863
1755,H,853,0.4860
1756,H,853,0.4858
1757,H,853,0.4855
1758,H,853,0.4852
1759,H,853,0.4849
1760,H,853,0.4847
1761,T,854,0.4850
1762,T,855,0.4852
1763,H,855,0.4850
1764,T,856,0.4853
1765,T,857,0.4856
1766,T,858,0.4858
1767,H,858,0.4856
1768,H,858,0.4853
1769,T,859,0.4856
1770,H,859,0.4853
1771,H,859,0.4850
1772,H,859,0.4848
1773,T,860,0.4851
1774,T,861,0.4853
1775,H,861,0.4851
1776,T,862,0.4854
1777,H,862,0.4851
1778,H,862,0.4848
1779,H,862,0.4845
1780,T,863,0.4848
1781,H,863,0.4846
1782,H,863,0.4843
1783,H,863,0.4840
1784,T,864,0.4843
1785,H,864,0.4840
1786,H,864,0.4838
1787,H,864,0.4835
1788,H,864,0.4832
1789,T,865,0.4835
1790,T,866,0.4838
1791,H,866,0.4835
1792,H,866,0.4833
1793,H,866,0.4830
1794,T,867,0.4833
1795,H,867,0.4830
1796,T,868,0.4833
1797,H,868,0.4830
1798,H,868,0.4828
1799,H,868,0.4825
1800,H,868,0.4822
1801,T,869,0.4825
1802,T,870,0.4828
1803,H,870,0.4825
1804,H,870,0.4823
1805,H,870,0.4820
1806,T,871,0.4823
1807,H,871,0.4820
1808,T,872,0.4823
1809,H,872,0.4820
1810,H,872,0.4818
1811,T,873,0.4821
1812,H,873,0.4818
1813,H,873,0.4815
1814,H,873,0.4813
1815,T,874,0.4815
1816,T,875,0.4818
1817,H,875,0.4816
1818,T,876,0.4818
1819,H,876,0.4816
1820,H,876,0.4813
1821,H,876,0.4811
1822,T,877,0.4813
1823,H,877,0.4811
1824,H,877,0.4808
1825,T,878,0.4811
1826,H,878,0.4808
1827,H,878,0.4806
1828,H,878,0.4803
1829,H,878,0.4800
1830,H,878,0.4798
1831,H,878,0.4795
1832,H,878,0.4793
1833,T,879,0.4795
1834,H,879,0.4793
1835,T,880,0.4796
1836,H,880,0.4793
1837,H,880,0.4790
1838,H,880,0.4788
1839,H,880,0.4785
1840,T,881,0.4788
1841,H,881,0.4785
1842,H,881,0.4783
1843,H,881,0.4780
1844,H,881,0.4778
1845,T,882,0.4780
1846,T,883,0.4783
1847,T,884,0.4786
1848,T,885,0.4789
1849,T,886,0.4792
1850,T,887,0.4795
1851,H,887,0.4792
1852,H,887,0.4789
1853,T,888,0.4792
1854,H,888,0.4790
1855,H,888,0.4787
1856,T,889,0.4790
1857,H,889,0.4787
1858,T,890,0.4790
1859,T,891,0.4793
1860,H,891,0.4790
1861,T,892,0.4793
1862,H,892,0.4791
1863,H,892,0.4788
1864,T,893,0.4791
1865,T,894,0.4794
1866,T,895,0.4796
1867,H,895,0.4794
1868,T,896,0.4797
1869,H,896,0.4794
1870,T,897,0.4797
1871,T,898,0.4800
1872,T,899,0.4802
1873,T,900,0.4805
1874,T,901,0.4808
1875,H,901,0.4805
1876,H,901,0.4803
1877,H,901,0.4800
1878,H,901,0.4798
1879,T,902,0.4800
1880,T,903,0.4803
1881,T,904,0.4806
1882,T,905,0.4809
1883,H,905,0.4806
1884,H,905,0.4804
1885,T,906,0.4806
1886,H,906,0.4804
1887,T,907,0.4807
1888,T,908,0.4809
1889,H,908,0.4807
1890,H,908,0.4804
1891,H,908,0.4802
1892,T,909,0.4804
1893,T,910,0.4807
1894,T,911,0.4810
1895,H,911,0.4807
1896,H,911,0.4805
1897,H,911,0.4802
1898,H,911,0.4800
1899,T,912,0.4803
1900,T,913,0.4805
1901,H,913,0.4803
1902,H,913,0.4800
1903,T,914,0.4803
1904,T,915,0.4806
1905,H,915,0.4803
1906,T,916,0.4806
1907,H,916,0.4803
1908,T,917,0.4806
1909,T,918,0.4809
1910,T,919,0.4812
1911,H,919,0.4809
1912,T,920,0.4812
1913,H,920,0.4809
1914,H,920,0.4807
1915,T,921,0.4809
1916,H,921,0.4807
1917,H,921,0.4804
1918,T,922,0.4807
1919,T,923,0.4810
1920,H,923,0.4807
1921,T,924,0.4810
1922,H,924,0.4807
1923,H,924,0.4805
1924,H,924,0.4802
1925,T,925,0.4805
1926,H,925,0.4803
1927,H,925,0.4800
1928,H,925,0.4798
1929,H,925,0.4795
1930,T,926,0.4798
1931,H,926,0.4795
1932,H,926,0.4793
1933,T,927,0.4796
1934,H,927,0.4793
1935,H,927,0.4791
1936,T,928,0.4793
1937,H,928,0.4791
1938,T,929,0.4794
1939,T,930,0.4796
1940,T,931,0.4799
1941,H,931,0.4796
1942,H,931,0.4794
1943,T,932,0.4797
1944,H,932,0.4794
1945,T,933,0.4797
1946,T,934,0.4800
1947,H,934,0.4797
1948,H,934,0.4795
1949,T,935,0.4797
1950,H,935,0.4795
1951,T,936,0.4798
1952,T,937,0.4800
1953,H,937,0.4798
1954,T,938,0.4800
1955,H,938,0.4798
1956,H,938,0.4796
1957,T,939,0.4798
1958,H,939,0.4796
1959,H,939,0.4793
1960,T,940,0.4796
1961,H,940,0.4793
1962,H,940,0.4791
1963,T,941,0.4794
1964,H,941,0.4791
1965,T,942,0.4794
1966,T,943,0.4797
1967,H,943,0.4794
1968,T,944,0.4797
1969,H,944,0.4794
1970,T,945,0.4797
1971,T,946,0.4800
1972,T,947,0.4802
1973,H,947,0.4800
1974,T,948,0.4802
1975,T,949,0.4805
1976,T,950,0.4808
1977,T,951,0.4810
1978,T,952,0.4813
1979,H,952,0.4811
1980,T,953,0.4813
1981,T,954,0.4816
1982,T,955,0.4818
1983,H,955,0.4816
1984,H,955,0.4814
1985,T,956,0.4816
1986,H,956,0.4814
1987,T,957,0.4816
1988,H,957,0.4814
1989,T,958,0.4816
1990,H,958,0.4814
1991,H,958,0.4812
1992,T,959,0.4814
1993,T,960,0.4817
1994,H,960,0.4814
1995,T,961,0.4817
1996,T,962,0.4820
1997,T,963,0.4822
1998,H,963,0.4820
1999,H,963,0.4817
2000,T,964,0.4820
2001,H,964,0.4818
2002,H,964,0.4815
2003,H,964,0.4813
2004,T,965,0.4815
2005,T,966,0.4818
2006,H,966,0.4816
2007,T,967,0.4818
2008,T,968,0.4821
2009,T,969,0.4823
2010,H,969,0.4821
2011,T,970,0.4823
2012,H,970,0.4821
2013,H,970,0.4819
2014,H,970,0.4816
2015,T,971,0.4819
2016,T,972,0.4821
2017,T,973,0.4824
2018,H,973,0.4822
2019,T,974,0.4824
2020,T,975,0.4827
2021,T,976,0.4829
2022,H,976,0.4827
2023,T,977,0.4829
2024,T,978,0.4832
2025,H,978,0.4830
2026,H,978,0.4827
2027,H,978,0.4825
2028,H,978,0.4822
2029,H,978,0.4820
2030,H,978,0.4818
2031,T,979,0.4820
2032,T,980,0.4823
2033,T,981,0.4825
2034,T,982,0.4828
2035,T,983,0.4830
2036,H,983,0.4828
2037,T,984,0.4831
2038,T,985,0.4833
2039,T,986,0.4836
2040,H,986,0.4833
2041,T,987,0.4836
2042,T,988,0.4838
2043,T,989,0.4841
2044,T,990,0.4843
2045,T,991,0.4846
2046,H,991,0.4844
2047,H,991,0.4841
2048,H,991,0.4839
2049,T,992,0.4841
2050,H,992,0.4839
2051,H,992,0.4837
2052,T,993,0.4839
2053,T,994,0.4842
2054,H,994,0.4839
2055,T,995,0.4842
2056,H,995,0.4839
2057,H,995,0.4837
2058,T,996,0.4840
2059,H,996,0.4837
2060,H,996,0.4835
2061,T,997,0.4837
2062,H,997,0.4835
2063,H,997,0.4833
2064,T,998,0.4835
2065,H,998,0.4833
2066,H,998,0.4831
2067,H,998,0.4828
2068,H,998,0.4826
2069,H,998,0.4824
2070,T,999,0.4826
2071,T,1000,0.4829
2072,T,1001,0.4831
2073,H,1001,0.4829
2074,H,1001,0.4826
2075,T,1002,0.4829
2076,H,1002,0.4827
2077,T,1003,0.4829
2078,T,1004,0.4832
2079,H,1004,0.4829
2080,H,1004,0.4827
2081,H,1004,0.4825
2082,T,1005,0.4827
2083,H,1005,0.4825
2084,T,1006,0.4827
2085,H,1006,0.4825
2086,H,1006,0.4823
2087,H,1006,0.4820
2088,T,1007,0.4823
2089,H,1007,0.4820
2090,T,1008,0.4823
2091,T,1009,0.4825
2092,H,1009,0.4823
2093,T,1010,0.4826
2094,T,1011,0.4828
2095,T,1012,0.4831
2096,T,1013,0.4833
2097,T,1014,0.4835
2098,T,1015,0.4838
2099,T,1016,0.4840
2100,H,1016,0.4838
2101,T,1017,0.4841
2102,T,1018,0.4843
2103,H,1018,0.4841
2104,T,1019,0.4843
2105,H,1019,0.4841
2106,T,1020,0.4843
2107,H,1020,0.4841
2108,T,1021,0.4843
2109,T,1022,0.4846
2110,H,1022,0.4844
2111,T,1023,0.4846
2112,T,1024,0.4848
2113,T,1025,0.4851
2114,H,1025,0.4849
2115,H,1025,0.4846
2116,T,1026,0.4849
2117,T,1027,0.4851
2118,H,1027,0.4849
2119,T,1028,0.4851
2120,H,1028,0.4849
2121,H,1028,0.4847
2122,H,1028,0.4844
2123,T,1029,0.4847
2124,H,1029,0.4845
2125,H,1029,0.4842
2126,H,1029,0.4840
2127,H,1029,0.4838
2128,T,1030,0.4840
2129,T,1031,0.4843
2130,H,1031,0.4840
2131,T,1032,0.4843
2132,H,1032,0.4841
2133,T,1033,0.4843
2134,H,1033,0.4841
2135,T,1034,0.4843
2136,T,1035,0.4846
2137,T,1036,0.4848
2138,H,1036,0.4846
2139,H,1036,0.4843
2140,T,1037,0.4846
2141,T,1038,0.4848
2142,H,1038,0.4846
2143,T,1039,0.4848
2144,T,1040,0.4851
2145,H,1040,0.4848
2146,H,1040,0.4846
2147,T,1041,0.4849
2148,T,1042,0.4851
2149,T,1043,0.4853
2150,H,1043,0.4851
2151,T,1044,0.4854
2152,H,1044,0.4851
2153,T,1045,0.4854
2154,H,1045,0.4851
2155,T,1046,0.4854
2156,T,1047,0.4856
2157,T,1048,0.4859
2158,H,1048,0.4856
2159,H,1048,0.4854
2160,T,1049,0.4856
2161,H,1049,0.4854
2162,H,1049,0.4852
2163,H,1049,0.4850
2164,H,1049,0.4848
2165,H,1049,0.4845
2166,H,1049,0.4843
2167,H,1049,0.4841
2168,H,1049,0.4839
2169,T,1050,0.4841
2170,T,1051,0.4843
2171,H,1051,0.4841
2172,T,1052,0.4843
2173,H,1052,0.4841
2174,T,1053,0.4844
2175,T,1054,0.4846
2176,H,1054,0.4844
2177,H,1054,0.4842
2178,T,1055,0.4844
2179,H,1055,0.4842
2180,T,1056,0.4844
2181,T,1057,0.4846
2182,T,1058,0.4849
2183,T,1059,0.4851
2184,H,1059,0.4849
2185,T,1060,0.4851
2186,H,1060,0.4849
2187,T,1061,0.4851
2188,H,1061,0.4849
2189,H,1061,0.4847
2190,H,1061,0.4845
2191,T,1062,0.4847
2192,T,1063,0.4849
2193,T,1064,0.4852
2194,H,1064,0.4850
2195,T,1065,0.4852
2196,H,1065,0.4850
2197,T,1066,0.4852
2198,T,1067,0.4854
2199,H,1067,0.4852
2200,H,1067,0.4850
2201,T,1068,0.4852
2202,T,1069,0.4855
2203,T,1070,0.4857
2204,H,1070,0.4855
2205,H,1070,0.4853
2206,T,1071,0.4855
2207,T,1072,0.4857
2208,H,1072,0.4855
2209,H,1072,0.4853
2210,H,1072,0.4851
2211,T,1073,0.4853
2212,T,1074,0.4855
2213,H,1074,0.4853
2214,T,1075,0.4855
2215,T,1076,0.4858
2216,T,1077,0.4860
2217,H,1077,0.4858
2218,H,1077,0.4856
2219,T,1078,0.4858
2220,T,1079,0.4860
2221,T,1080,0.4863
2222,H,1080,0.4860
2223,H,1080,0.4858
2224,T,1081,0.4861
2225,H,1081,0.4858
2226,H,1081,0.4856
2227,T,1082,0.4859
2228,H,1082,0.4856
2229,H,1082,0.4854
2230,H,1082,0.4852
2231,H,1082,0.4850
2232,T,1083,0.4852
2233,H,1083,0.4850
2234,H,1083,0.4848
2235,T,1084,0.4850
2236,H,1084,0.4848
2237,T,1085,0.4850
2238,T,1086,0.4853
2239,H,1086,0.4850
2240,T,1087,0.4853
2241,H,1087,0.4851
2242,H,1087,0.4848
2243,T,1088,0.4851
2244,T,1089,0.4853
2245,T,1090,0.4855
2246,H,1090,0.4853
2247,H,1090,0.4851
2248,H,1090,0.4849
2249,T,1091,0.4851
2250,T,1092,0.4853
2251,H,1092,0.4851
2252,H,1092,0.4849
2253,H,1092,0.4847
2254,H,1092,0.4845
2255,H,1092,0.4843
2256,T,1093,0.4845
2257,T,1094,0.4847
2258,H,1094,0.4845
2259,T,1095,0.4847
2260,T,1096,0.4850
2261,T,1097,0.4852
2262,T,1098,0.4854
2263,T,1099,0.4856
2264,H,1099,0.4854
2265,H,1099,0.4852
2266,T,1100,0.4854
2267,T,1101,0.4857
2268,T,1102,0.4859
2269,H,1102,0.4857
2270,T,1103,0.4859
2271,H,1103,0.4857
2272,T,1104,0.4859
2273,T,1105,0.4861
2274,H,1105,0.4859
2275,H,1105,0.4857
2276,T,1106,0.4859
2277,H,1106,0.4857
2278,H,1106,0.4855
2279,H,1106,0.4853
2280,H,1106,0.4851
2281,T,1107,0.4853
2282,T,1108,0.4855
2283,T,1109,0.4858
2284,T,1110,0.4860
2285,T,1111,0.4862
2286,H,1111,0.4860
2287,T,1112,0.4862
2288,H,1112,0.4860
2289,H,1112,0.4858
2290,T,1113,0.4860
2291,H,1113,0.4858
2292,H,1113,0.4856
2293,T,1114,0.4858
2294,T,1115,0.4861
2295,T,1116,0.4863
2296,H,1116,0.4861
2297,H,1116,0.4859
2298,T,1117,0.4861
2299,T,1118,0.4863
2300,T,1119,0.4865
2301,H,1119,0.4863
2302,T,1120,0.4865
2303,T,1121,0.4868
2304,T,1122,0.4870
2305,H,1122,0.4868
2306,H,1122,0.4866
2307,T,1123,0.4868
2308,T,1124,0.4870
2309,H,1124,0.4868
2310,T,1125,0.4870
2311,H,1125,0.4868
2312,T,1126,0.4870
2313,T,1127,0.4872
2314,H,1127,0.4870
2315,T,1128,0.4873
2316,H,1128,0.4870
2317,H,1128,0.4868
2318,H,1128,0.4866
2319,H,1128,0.4864
2320,H,1128,0.4862
2321,H,1128,0.4860
2322,T,1129,0.4862
2323,T,1130,0.4864
2324,H,1130,0.4862
2325,T,1131,0.4865
2326,T,1132,0.4867
2327,H,1132,0.4865
2328,H,1132,0.4863
2329,H,1132,0.4860
2330,T,1133,0.4863
2331,H,1133,0.4861
2332,T,1134,0.4863
2333,T,1135,0.4865
2334,H,1135,0.4863
2335,H,1135,0.4861
2336,H,1135,0.4859
2337,T,1136,0.4861
2338,H,1136,0.4859
2339,T,1137,0.4861
2340,H,1137,0.4859
2341,T,1138,0.4861
2342,T,1139,0.4863
2343,H,1139,0.4861
2344,T,1140,0.4863
2345,H,1140,0.4861
2346,H,1140,0.4859
2347,H,1140,0.4857
2348,H,1140,0.4855
2349,H,1140,0.4853
2350,T,1141,0.4855
2351,T,1142,0.4858
2352,T,1143,0.4860
2353,H,1143,0.4858
2354,T,1144,0.4860
2355,T,1145,0.4862
2356,T,1146,0.4864
2357,T,1147,0.4866
2358,H,1147,0.4864
2359,T,1148,0.4866
2360,H,1148,0.4864
2361,T,1149,0.4867
2362,H,1149,0.4865
2363,H,1149,0.4862
2364,T,1150,0.4865
2365,T,1151,0.4867
2366,H,1151,0.4865
2367,H,1151,0.4863
2368,H,1151,0.4861
2369,T,1152,0.4863
2370,H,1152,0.4861
2371,H,1152,0.4859
2372,H,1152,0.4857
2373,T,1153,0.4859
2374,H,1153,0.4857
2375,H,1153,0.4855
2376,H,1153,0.4853
2377,H,1153,0.4851
2378,H,1153,0.4849
2379,H,1153,0.4847
2380,T,1154,0.4849
2381,T,1155,0.4851
2382,T,1156,0.4853
2383,T,1157,0.4855
2384,H,1157,0.4853
